ID_0,NAME_0,OCCUPANCY,MACRO_TAXO,TAXONOMY,BUILDINGS,TOTAL_AREA_SQM
THA,Thailand,Res,C4+C2,C4+C2/H:6-9/RES4,4,9879.3184656
THA,Thailand,Res,CR/LFINF,CR/LFINF/H:1/RES2,4,374.59884664000003
THA,Thailand,Res,CR/LFINF,CR/LFINF/H:1/RES3D,4,1450.1121083
THA,Thailand,Res,CR/LFINF,CR/LFINF/H:10+/RES4,4,104718.103681
THA,Thailand,Res,CR/LFINF,CR/LFINF/H:2-3/RES2,4,1102.4687413
THA,Thailand,Res,CR/LWAL,CR/LWAL/H:1/RES1,4,531.03927501
THA,Thailand,Res,CR/LWAL,CR/LWAL/H:4-5/RES3E,4,4737.4480196
THA,Thailand,Res,MH,MH/H:1/RES1,4,298.88091449
THA,Thailand,Res,S/LF,S/LF/H:2-3/RES4,4,3638.3963492999997
THA,Thailand,Res,S/MF,S/MF/H:1/RES2,4,174.93522611
THA,Thailand,Res,S/MF,S/MF/H:1/RES5,4,252.60341079
THA,Thailand,Res,W,W/H:2-3/RES5,4,1659.725129
THA,Thailand,Res,C1+C3,C1+C3/H:1/RES1,2,88.79170785
THA,Thailand,Res,C1+W1,C1+W1/H:1/RES1,2,93.53913189000001
THA,Thailand,Res,C3+S1,C3+S1/H:2-3/RES1,2,325.8389189
THA,Thailand,Res,C3+S3,C3+S3/H:1/RES1,2,630.7978015
THA,Thailand,Res,C3+W,C3+W/H:1/RES4,2,111.3198738
THA,Thailand,Res,C3+W2,C3+W2/H:2-3/RES4,2,1217.7539115
THA,Thailand,Res,CR/LFINF+FS,CR/LFINF+FS/H:2-3/RES4,2,807.2262284
THA,Thailand,Res,CR/LFINF+FS,CR/LFINF+FS/H:4-5/RES4,2,7963.043597
THA,Thailand,Res,CR/LWAL,CR/LWAL/H:6-9/RES3E,2,8727.126813
THA,Thailand,Res,S3+C3,S3+C3/H:2-3/RES1,2,292.55502167
THA,Thailand,Res,W,W/H:2-3/RES3C,2,630.3052445000001
THA,Thailand,Res,W,W/H:2-3/RES6,2,344.578736
THA,Thailand,Res,C2+W1,C2+W1/H:2-3/RES1,1,27.88112406
THA,Thailand,Res,C3+C1,C3+C1/H:1/RES1,1,42.40824388
THA,Thailand,Res,C3+S1,C3+S1/H:1/RES1,1,51.90155126
THA,Thailand,Res,C3+S3,C3+S3/H:2-3/RES1,1,94.99012652
THA,Thailand,Res,C3+S3,C3+S3/H:2-3/RES4,1,601.307476
THA,Thailand,Res,C3+W2,C3+W2/H:1/RES1,1,259.677824
THA,Thailand,Res,CR/LFINF,CR/LFINF/H:10+/RES1,1,1355.81043
THA,Thailand,Res,CR/LFINF,CR/LFINF/H:10+/RES5,1,20665.69533
THA,Thailand,Res,CR/LFINF,CR/LFINF/H:2-3/RES3F,1,2432.098604
THA,Thailand,Res,CR/LFINF,CR/LFINF/H:4-5/RES3A,1,5612.114679
THA,Thailand,Res,CR/LFINF,CR/LFINF/H:4-5/RES3B,1,823.0246279
THA,Thailand,Res,CR/LFINF,CR/LFINF/H:4-5/RES3C,1,699.3576596
THA,Thailand,Res,CR/LFINF,CR/LFINF/H:4-5/RES6,1,833.3413066
THA,Thailand,Res,CR/LFINF+FS,CR/LFINF+FS/H:6-9/RES3F,1,6786.785798
THA,Thailand,Res,CR/LFINF+FS,CR/LFINF+FS/H:6-9/RES4,1,8797.541519
THA,Thailand,Res,CR/LWAL,CR/LWAL/H:10+/RES3F,1,8609.316808
THA,Thailand,Res,CR/LWAL,CR/LWAL/H:10+/RES5,1,11794.93473
THA,Thailand,Res,CR/LWAL,CR/LWAL/H:2-3/RES3E,1,1738.33398
THA,Thailand,Res,CR/MF,CR/MF/H:2-3/RES3C,1,1088.787094
THA,Thailand,Res,CR/MF,CR/MF/H:2-3/RES3D,1,319.0274951
THA,Thailand,Res,MH,MH/H:2-3/RES1,1,247.8166161
THA,Thailand,Res,MUR/LWAL,MUR/LWAL/H:2-3/RES1,1,238.5586602
THA,Thailand,Res,S/BF,S/BF/H:2-3/RES1,1,86.72134433
THA,Thailand,Res,S/BF,S/BF/H:6-9/RES3F,1,4683.386756
THA,Thailand,Res,S/LF,S/LF/H:1/RES6,1,23.29811118
THA,Thailand,Res,S/LF,S/LF/H:2-3/RES5,1,341.5988328
THA,Thailand,Res,S/LF,S/LF/H:4-5/RES1,1,259.969728
THA,Thailand,Res,S/LFINF,S/LFINF/H:1/RES4,1,150.5092769
THA,Thailand,Res,S/LWAL,S/LWAL/H:1/RES2,1,69.21144241
THA,Thailand,Res,S/MF,S/MF/H:1/RES3B,1,166.1781323
THA,Thailand,Res,S/MF,S/MF/H:1/RES4,1,100.2792985
THA,Thailand,Res,S/MF,S/MF/H:2-3/RES5,1,2666.249221
THA,Thailand,Res,S1+W1,S1+W1/H:2-3/RES1,1,100.3469122
THA,Thailand,Res,W,W/H:1/RES3A,1,107.0522785
